<<<<<<< HEAD
Ticker,close,date,high,low,open,volume,daily_return,cumulative_return,yearly_return,volatility,monthly_return
HDFCBANK,1431.05,2024-03-20 05:30:00,1451.65,1424.65,1449.05,21803047,-0.012626349742988152,-0.05105931500944971,2.3212192262602525,0.01348980040538228,3.421428571428578
BAJAJ-AUTO,8635.6,2024-03-20 05:30:00,8784.0,8562.0,8640.0,790885,-0.0005323950834471569,0.7214564084163075,40.053914327917276,0.017609369939821526,14.998742928975483
SBIN,744.3,2024-03-21 05:30:00,750.6,740.55,742.0,15161161,0.010933786078098473,0.2344307156480625,27.071005917159745,0.017939344821740196,0.046542553191492385
BAJFINANCE,6715.75,2024-03-21 05:30:00,6771.65,6657.15,6707.5,1806092,0.009963155124445455,-0.15711757618354394,-8.900156059397979,0.01591849489773447,11.264253080969018
TITAN,3627.55,2024-03-21 05:30:00,3637.0,3590.05,3606.95,767905,0.010318897089541812,0.1349393820883853,-10.309026836541072,0.014135893038630176,4.73278236914601
ITC,421.25,2024-03-21 05:30:00,422.0,416.2,419.0,19227982,0.013350974260283976,-0.04206935758953856,2.405609492988129,0.011943702458319614,4.75666422108096
TCS,3972.95,2024-03-21 05:30:00,4008.4,3948.0,3990.05,3829582,0.0005162557606588347,0.13065441040454218,11.994722955145129,0.013161771587106071,-5.621834826645881
LT,3560.0,2024-03-21 05:30:00,3596.0,3525.15,3525.15,2504962,0.01433170926290006,0.15838281949076682,1.8513284341435838,0.01696390415004649,7.489326460382963
TATACONSUM,1120.03,2024-03-21 05:30:00,1124.97,1107.73,1120.08,1877695,0.008808826840801531,0.30054575011611595,-12.515503230225283,0.0148047736681353,-8.953768016010494
RELIANCE,1450.98,2024-03-21 05:30:00,1457.9,1444.68,1452.53,13006936,0.005007792207792239,0.2518376643544895,-1.9282636326998701,0.013562067130073357,1.5271609156132495
HCLTECH,1595.8,2024-03-21 05:30:00,1619.95,1583.35,1608.0,2684744,0.0054816961754142746,0.28828610640187335,30.02739726027398,0.014294650681131723,-7.872511862484711
JSWSTEEL,812.35,2024-03-21 05:30:00,819.45,803.1,804.0,2783067,0.022273957088026153,0.05465757870821242,11.030957114456124,0.016383932356722215,3.2266086415915503
ULTRACEMCO,9600.75,2024-03-21 05:30:00,9639.7,9504.9,9525.0,215837,0.0122515037613804,0.15603438933641645,8.305246120156138,0.01431459670688822,-1.5237373737373774
POWERGRID,273.75,2024-03-21 05:30:00,274.5,267.1,267.8,23559105,0.03438503684111094,0.3718366324229534,41.635140815468674,0.018671442296664318,-2.8421052631579027
INFY,1554.7,2024-03-21 05:30:00,1576.95,1543.4,1564.0,11062497,-0.0001607768738545179,0.08417015341701606,23.60298895386615,0.014491913053868204,-10.242660275614144
TRENT,4001.85,2024-03-21 05:30:00,4015.7,3957.7,3965.0,622994,0.009281093554936115,0.9434947307075916,117.28395061728394,0.023073798932652153,0.6116207951070336
BHARTIARTL,1220.8,2024-03-21 05:30:00,1242.9,1214.1,1238.0,9952250,-0.008930021107322661,0.3193558845779747,52.07132128494596,0.013624507728829288,8.918439716312049
TATAMOTORS,964.9,2024-03-21 05:30:00,969.25,946.0,951.0,11074207,0.02599819235472367,0.5551615762752828,0.7643312101910829,0.01787650515641716,3.5299024975233233
WIPRO,500.45,2024-03-21 05:30:00,505.3,498.45,499.65,5822290,0.014083080040526719,0.23430755950178672,20.85623678646934,0.017467886281905282,-8.097243491577327
TECHM,1282.75,2024-03-21 05:30:00,1287.45,1270.65,1275.0,1420041,0.01459305544570122,0.054719618483804355,37.27022780832679,0.016019868874918946,-3.02253302253303
NTPC,325.0,2024-03-21 05:30:00,326.35,317.0,317.25,23370426,0.03618683245655996,0.3474295190713097,17.131410256410255,0.019475011701296695,0.05959475566149839
HINDUNILVR,2242.35,2024-03-21 05:30:00,2259.15,2234.0,2234.0,3504486,0.00017841611097479948,-0.09176151322451231,-8.206167764701462,0.012073895796063713,-6.313742526738242
APOLLOHOSP,6182.5,2024-03-21 05:30:00,6214.4,6105.6,6189.9,350032,0.0013686316113410424,0.20776721788648222,20.799512280090582,0.014134574705070773,4.175680104883648
M&M,1865.85,2024-03-21 05:30:00,1875.0,1845.0,1859.95,2072960,0.011629798308392836,0.21363991153895978,74.21938244477852,0.019212772948786868,-0.6335333057509309
GRASIM,2205.55,2024-03-21 05:30:00,2211.3,2175.3,2188.0,880687,0.01755478662053056,0.15242131003636605,21.63060317995234,0.01446511381198158,3.544590312358541
ICICIBANK,1081.8,2024-03-21 05:30:00,1100.0,1079.15,1092.0,19992607,-0.0024896265560165887,0.15048388812081237,28.8941556149463,0.012788897388104722,3.630331753554498
ADANIENT,3066.5,2024-03-21 05:30:00,3107.1,3059.6,3089.55,1175751,0.0049320814694653325,0.2845324117708661,-21.887599481120503,0.028600523792508787,-3.406498783932807
ADANIPORTS,1262.45,2024-03-21 05:30:00,1268.7,1251.3,1260.0,3155563,0.01369038060061012,0.5184628337743582,10.734986118552438,0.026028643454512657,0.5131086142322029
BEL,196.85,2024-03-21 05:30:00,197.5,190.0,190.0,43152810,0.05014670578821012,0.4141522988505739,51.97510822510822,0.023283392059875133,-2.160718621024515
BAJAJFINSV,1602.6,2024-03-21 05:30:00,1609.45,1592.0,1596.0,1166497,0.011295513346374575,0.02661670029787766,-5.039150551666867,0.014117849543856996,2.872430301323562
EICHERMOT,3918.95,2024-03-21 05:30:00,3949.0,3881.0,3881.35,838929,0.011707455596860816,0.16934713850927996,20.29433051869722,0.01609889840743809,6.044535908395345
COALINDIA,432.05,2024-03-21 05:30:00,433.55,423.15,424.0,9911230,0.02991656734207382,0.480130181569028,9.595023822128109,0.021411449147905545,-0.8904109589041044
MARUTI,11908.15,2024-03-21 05:30:00,12000.0,11825.35,11999.0,544311,-0.0027635529241321066,0.15089060491548167,6.9463508941517675,0.013712493772447978,11.556883576803898
INDUSINDBK,1484.1,2024-03-21 05:30:00,1486.9,1459.0,1460.0,3870591,0.029516839513024085,0.033927824996515143,-37.57153131742706,0.0191111933352513,4.9324324324324325
ASIANPAINT,2821.15,2024-03-21 05:30:00,2845.4,2806.0,2845.0,1167680,-0.0013274806187829613,-0.1091621011415127,-27.352336173964154,0.012664679670924878,0.4888983020932581
TATASTEEL,150.1,2024-03-21 05:30:00,151.2,147.8,148.0,84225737,0.030552694816340376,0.1726562499999993,1.9857142857142864,0.018231639152358904,8.986013986013983
HDFCLIFE,622.25,2024-03-21 05:30:00,639.0,620.0,629.0,7197320,-0.006625159642400957,-0.01783600347249681,6.367851622874814,0.014630077258587258,8.283467259360583
DRREDDY,1225.64,2024-03-21 05:30:00,1231.2,1212.0,1225.0,1626230,0.004079760129765964,0.12203160188219786,4.693965517241383,0.012490100212885843,-4.513878120638861
SUNPHARMA,1565.2,2024-03-21 05:30:00,1570.85,1542.55,1564.8,2567975,0.0102300964920774,0.37123833720268196,42.37113402061855,0.011732822937748232,2.566455696202529
KOTAKBANK,1772.15,2024-03-21 05:30:00,1790.65,1764.3,1772.1,3783681,0.003823496091537315,0.026113893633653573,-7.7291775798847535,0.014215663882255638,5.308168681804777
SHRIRAMFIN,2310.8,2024-03-21 05:30:00,2354.95,2290.0,2322.7,1739724,-0.0014691902169214899,0.20232055984807285,38.65145581474545,0.02168666460862403,-4.442194776270493
NESTLEIND,2553.65,2024-03-21 05:30:00,2562.05,2525.15,2551.0,903877,0.0013332026271934971,0.14435452068545107,-15.673545966228886,0.012516833638236864,1.007241352746325
ONGC,262.95,2024-03-21 05:30:00,266.95,262.35,264.7,12163200,-0.0034110289937465677,0.42443120260021594,19.223300970873783,0.02224731217568337,0.581613508442781
CIPLA,1448.7,2024-03-21 05:30:00,1455.1,1420.2,1427.0,1699939,0.022082686609284474,0.22480554616165027,18.68737274941115,0.016332415765760364,0.1974564926372186
BPCL,293.9,2024-03-21 05:30:00,294.85,286.27,287.0,16625332,0.037306321250838215,0.7219357862666977,24.44492816717459,0.022068851102665002,-1.4075286415711985
BRITANNIA,4806.7,2024-03-21 05:30:00,4824.0,4767.8,4812.5,449591,0.0007911886568532367,0.0692366726356648,-9.189923206592988,0.013039218369984167,-1.0865624748247769
SBILIFE,1468.05,2024-03-21 05:30:00,1477.0,1458.0,1472.9,958834,0.006616840373011357,0.13586599094742668,3.4335062854755156,0.015113428426196436,-4.131254393251971
HINDALCO,539.7,2024-03-21 05:30:00,545.75,534.25,538.4,8795679,0.022449559533958663,0.12449213459735464,6.118795768917823,0.019586836411430934,9.852941176470589
HEROMOTOCO,4519.9,2024-03-21 05:30:00,4545.0,4445.2,4527.8,633619,0.0020951346317994446,0.49883936861652667,15.812105180514793,0.016563238026907092,5.88353998968588
AXISBANK,1035.6,2024-03-21 05:30:00,1050.55,1028.15,1039.35,9903738,0.0008214544575984029,-0.005235099178714564,4.32876712328768,0.015624964929158446,-2.6765799256505534
HDFCBANK,1445.75,2024-03-21 05:30:00,1451.25,1438.3,1442.6,14461430,0.010272177771566415,-0.04131162759855478,2.3212192262602525,0.01348980040538228,3.421428571428578
BAJAJ-AUTO,8750.6,2024-03-21 05:30:00,8770.0,8585.0,8608.2,720691,0.013316966973921929,0.7443809865542337,40.053914327917276,0.017609369939821526,14.998742928975483
SBIN,746.7,2024-03-22 05:30:00,748.8,741.4,743.85,15535921,0.0032245062474809405,0.23841114520275197,27.071005917159745,0.017939344821740196,0.046542553191492385
BAJFINANCE,6760.9,2024-03-22 05:30:00,6803.0,6686.3,6705.0,1125238,0.006723001898522041,-0.151450876047995,-8.900156059397979,0.01591849489773447,11.264253080969018
TITAN,3706.7,2024-03-22 05:30:00,3726.9,3621.25,3627.55,1281102,0.021819134126338513,0.15970277669143562,-10.309026836541072,0.014135893038630176,4.73278236914601
ITC,428.6,2024-03-22 05:30:00,429.65,421.25,421.25,38861818,0.017448071216617178,-0.025355315520181,2.405609492988129,0.011943702458319614,4.75666422108096
TCS,3910.9,2024-03-22 05:30:00,3938.0,3855.0,3897.0,5852485,-0.015618117519727082,0.11299571694864641,11.994722955145129,0.013161771587106071,-5.621834826645881
LT,3617.8,2024-03-22 05:30:00,3647.3,3546.2,3546.2,3020545,0.016235955056179918,0.17719027088586992,1.8513284341435838,0.01696390415004649,7.489326460382963
TATACONSUM,1108.97,2024-03-22 05:30:00,1126.0,1105.26,1120.03,1675551,-0.009874735498156206,0.2877032048304682,-12.515503230225283,0.0148047736681353,-8.953768016010494
RELIANCE,1455.03,2024-03-22 05:30:00,1460.0,1447.35,1449.98,19527608,0.002791216970599253,0.2553318148876711,-1.9282636326998701,0.013562067130073357,1.5271609156132495
HCLTECH,1557.85,2024-03-22 05:30:00,1571.45,1508.2,1560.0,7468824,-0.023781175585913084,0.257649148300638,30.02739726027398,0.014294650681131723,-7.872511862484711
JSWSTEEL,824.8,2024-03-22 05:30:00,832.95,806.75,808.0,3983433,0.015325906321166816,0.07082116196040311,11.030957114456124,0.016383932356722215,3.2266086415915503
ULTRACEMCO,9681.75,2024-03-22 05:30:00,9751.8,9580.0,9610.0,224511,0.008436840871806961,0.16578766752158436,8.305246120156138,0.01431459670688822,-1.5237373737373774
POWERGRID,275.75,2024-03-22 05:30:00,278.25,271.35,273.75,22097588,0.007305936073059405,0.38185918316211653,41.635140815468674,0.018671442296664318,-2.8421052631579027
INFY,1508.85,2024-03-22 05:30:00,1528.9,1498.2,1521.0,14673890,-0.02949122017109418,0.05219665271966578,23.60298895386615,0.014491913053868204,-10.242660275614144
TRENT,3948.6,2024-03-22 05:30:00,4025.0,3921.95,4010.0,678055,-0.013306345815060516,0.9176339177310484,117.28395061728394,0.023073798932652153,0.6116207951070336
BHARTIARTL,1236.1,2024-03-22 05:30:00,1245.0,1222.0,1226.95,7840007,0.0125327653997378,0.3358910623581539,52.07132128494596,0.013624507728829288,8.918439716312049
TATAMOTORS,979.8,2024-03-22 05:30:00,986.2,950.35,964.9,13638296,0.015442014716550823,0.5791764042227401,0.7643312101910829,0.01787650515641716,3.5299024975233233
WIPRO,487.1,2024-03-22 05:30:00,490.75,479.55,489.25,14323251,-0.026675991607553184,0.20138118140337768,20.85623678646934,0.017467886281905282,-8.097243491577327
TECHM,1262.65,2024-03-22 05:30:00,1279.9,1236.1,1258.5,2990908,-0.015669460144221325,0.0381927314586441,37.27022780832679,0.016019868874918946,-3.02253302253303
NTPC,324.75,2024-03-22 05:30:00,327.25,321.15,324.5,14709219,-0.0007692307692307443,0.34639303482587036,17.131410256410255,0.019475011701296695,0.05959475566149839
HINDUNILVR,2256.55,2024-03-22 05:30:00,2266.0,2232.05,2239.05,3507809,0.006332642094231566,-0.08600996395155669,-8.206167764701462,0.012073895796063713,-6.313742526738242
APOLLOHOSP,6375.9,2024-03-22 05:30:00,6390.9,6168.7,6169.15,727548,0.03128184391427413,0.24554840348118434,20.799512280090582,0.014134574705070773,4.175680104883648
M&M,1878.8,2024-03-22 05:30:00,1905.45,1847.25,1865.85,3786990,0.0069405364847121565,0.22206322362429876,74.21938244477852,0.019212772948786868,-0.6335333057509309
GRASIM,2223.55,2024-03-22 05:30:00,2234.0,2194.45,2200.0,551648,0.008161229625263555,0.16182648497261987,21.63060317995234,0.01446511381198158,3.544590312358541
ICICIBANK,1090.3,2024-03-22 05:30:00,1093.7,1078.7,1081.15,17214415,0.007857274912183465,0.15952355631181536,28.8941556149463,0.012788897388104722,3.630331753554498
ADANIENT,3107.7,2024-03-22 05:30:00,3128.95,3048.05,3066.55,951557,0.01343551279960864,0.30179076343072575,-21.887599481120503,0.028600523792508787,-3.406498783932807
ADANIPORTS,1281.6,2024-03-22 05:30:00,1289.1,1255.05,1262.45,3076926,0.015168917580894226,0.5414962713495326,10.734986118552438,0.026028643454512657,0.5131086142322029
BEL,197.5,2024-03-22 05:30:00,198.95,192.75,196.5,31321524,0.0033020066040132523,0.418821839080459,51.97510822510822,0.023283392059875133,-2.160718621024515
BAJAJFINSV,1587.55,2024-03-22 05:30:00,1610.0,1583.4,1593.0,1570412,-0.009390989641832048,0.016975753499248514,-5.039150551666867,0.014117849543856996,2.872430301323562
EICHERMOT,3988.4,2024-03-22 05:30:00,4013.95,3863.2,3945.0,1033237,0.017721583587440692,0.19006982156710683,20.29433051869722,0.01609889840743809,6.044535908395345
COALINDIA,431.95,2024-03-22 05:30:00,436.2,428.3,430.9,9172888,-0.0002314546927439931,0.47978759849263186,9.595023822128109,0.021411449147905545,-0.8904109589041044
MARUTI,12337.7,2024-03-22 05:30:00,12427.3,11890.05,11890.05,1062263,0.03607193392760433,0.1924054547738936,6.9463508941517675,0.013712493772447978,11.556883576803898
INDUSINDBK,1512.1,2024-03-22 05:30:00,1520.35,1473.0,1477.75,5309042,0.01886665319048575,0.05343458269471757,-37.57153131742706,0.0191111933352513,4.9324324324324325
ASIANPAINT,2841.5,2024-03-22 05:30:00,2855.15,2808.0,2821.15,1652689,0.0072133704340429095,-0.10273615738036201,-27.352336173964154,0.012664679670924878,0.4888983020932581
TATASTEEL,151.8,2024-03-22 05:30:00,152.75,148.35,149.0,68241556,0.01132578281145924,0.18593749999999942,1.9857142857142864,0.018231639152358904,8.986013986013983
HDFCLIFE,623.85,2024-03-22 05:30:00,628.65,616.0,623.9,3636733,0.0025713137806349096,-0.015310551653382132,6.367851622874814,0.014630077258587258,8.283467259360583
DRREDDY,1240.64,2024-03-22 05:30:00,1247.88,1221.01,1225.8,1528595,0.01223850396527526,0.13576359009099725,4.693965517241383,0.012490100212885843,-4.513878120638861
SUNPHARMA,1608.9,2024-03-22 05:30:00,1621.0,1566.1,1568.9,4941447,0.0279197546639407,0.4095229751631708,42.37113402061855,0.011732822937748232,2.566455696202529
KOTAKBANK,1776.4,2024-03-22 05:30:00,1782.5,1765.0,1769.9,7061283,0.002398216855232338,0.028574737268753925,-7.7291775798847535,0.014215663882255638,5.308168681804777
SHRIRAMFIN,2330.7,2024-03-22 05:30:00,2358.7,2305.15,2339.0,1273555,0.008611736195256903,0.21267462733161802,38.65145581474545,0.02168666460862403,-4.442194776270493
NESTLEIND,2573.4,2024-03-22 05:30:00,2592.0,2537.0,2540.2,1013563,0.00773402776418064,0.15320499032049795,-15.673545966228886,0.012516833638236864,1.007241352746325
ONGC,263.25,2024-03-22 05:30:00,265.25,258.45,262.95,13025089,0.0011409013120364797,0.42605633802816834,19.223300970873783,0.02224731217568337,0.581613508442781
CIPLA,1481.25,2024-03-22 05:30:00,1489.6,1451.05,1453.0,1746930,0.022468419962725195,0.25232499154548527,18.68737274941115,0.016332415765760364,0.1974564926372186
BPCL,296.4,2024-03-22 05:30:00,302.23,292.27,294.5,21445540,0.008506294658046976,0.7365830794469181,24.44492816717459,0.022068851102665002,-1.4075286415711985
BRITANNIA,4865.0,2024-03-22 05:30:00,4892.95,4784.9,4800.0,264787,0.01212890340566286,0.08220534095585519,-9.189923206592988,0.013039218369984167,-1.0865624748247769
SBILIFE,1501.1,2024-03-22 05:30:00,1511.0,1458.1,1474.0,563028,0.022512857191512525,0.16143757979032203,3.4335062854755156,0.015113428426196436,-4.131254393251971
HINDALCO,547.75,2024-03-22 05:30:00,550.65,537.35,539.7,5518261,0.0149156939040207,0.14126471507448768,6.118795768917823,0.019586836411430934,9.852941176470589
HEROMOTOCO,4684.0,2024-03-22 05:30:00,4736.35,4517.6,4538.8,902115,0.03630611296710118,0.5532564000530569,15.812105180514793,0.016563238026907092,5.88353998968588
AXISBANK,1033.3,2024-03-22 05:30:00,1047.25,1029.95,1040.1,9891194,-0.002220934723831558,-0.007444407088997407,4.32876712328768,0.015624964929158446,-2.6765799256505534
HDFCBANK,1442.85,2024-03-22 05:30:00,1450.75,1437.75,1441.0,22990163,-0.002005879301400726,-0.04323464076124839,2.3212192262602525,0.01348980040538228,3.421428571428578
BAJAJ-AUTO,8945.25,2024-03-22 05:30:00,9050.0,8682.0,8700.05,851210,0.022244188969899215,0.7831833268546453,40.053914327917276,0.017609369939821526,14.998742928975483
SBIN,740.05,2024-03-26 05:30:00,747.85,738.5,743.05,14678342,-0.008905852417302906,0.22738203831163317,27.071005917159745,0.017939344821740196,0.046542553191492385
BAJFINANCE,6910.1,2024-03-26 05:30:00,6945.0,6745.0,6754.5,1850321,0.022068067860787854,-0.13272503639741007,-8.900156059397979,0.01591849489773447,11.264253080969018
TITAN,3698.2,2024-03-26 05:30:00,3729.95,3665.0,3665.0,1158224,-0.0022931448458197723,0.1570434102463827,-10.309026836541072,0.014135893038630176,4.73278236914601
ITC,427.65,2024-03-26 05:30:00,429.2,425.55,425.55,10274145,-0.002216518898740194,-0.027515633882887136,2.405609492988129,0.011943702458319614,4.75666422108096
TCS,3877.5,2024-03-26 05:30:00,3946.7,3871.45,3875.0,3440925,-0.008540233705796596,0.10349047341235429,11.994722955145129,0.013161771587106071,-5.621834826645881
LT,3670.1,2024-03-26 05:30:00,3676.9,3600.0,3605.0,2320963,0.014456299408480255,0.19420808590254612,1.8513284341435838,0.01696390415004649,7.489326460382963
TATACONSUM,1098.89,2024-03-26 05:30:00,1107.34,1091.78,1091.78,2377558,-0.009089515496361389,0.2759986065954474,-12.515503230225283,0.0148047736681353,-8.953768016010494
RELIANCE,1441.58,2024-03-26 05:30:00,1452.4,1439.0,1445.0,11415906,-0.009243795660570653,0.24372778410463614,-1.9282636326998701,0.013562067130073357,1.5271609156132495
HCLTECH,1562.25,2024-03-26 05:30:00,1592.55,1555.55,1562.25,4496344,0.002824405430561505,0.2612012593848394,30.02739726027398,0.014294650681131723,-7.872511862484711
JSWSTEEL,821.9,2024-03-26 05:30:00,834.0,818.05,820.55,2454193,-0.003516003879728391,0.067056150600455,11.030957114456124,0.016383932356722215,3.2266086415915503
ULTRACEMCO,9600.7,2024-03-26 05:30:00,9689.8,9570.0,9631.1,397803,-0.00837142045601258,0.1560283687943269,8.305246120156138,0.01431459670688822,-1.5237373737373774
POWERGRID,270.05,2024-03-26 05:30:00,274.1,266.1,270.1,28477120,-0.020670897552130474,0.3532949135555017,41.635140815468674,0.018671442296664318,-2.8421052631579027
INFY,1492.65,2024-03-26 05:30:00,1507.45,1487.9,1492.0,8351081,-0.010736653742916658,0.04089958158995888,23.60298895386615,0.014491913053868204,-10.242660275614144
TRENT,3881.75,2024-03-26 05:30:00,3948.6,3866.05,3885.0,844731,-0.016930051157372228,0.8851682774027496,117.28395061728394,0.023073798932652153,0.6116207951070336
BHARTIARTL,1213.1,2024-03-26 05:30:00,1234.0,1210.0,1225.0,10898138,-0.018606908826146795,0.31103425915919125,52.07132128494596,0.013624507728829288,8.918439716312049
TATAMOTORS,986.2,2024-03-26 05:30:00,995.0,976.0,977.0,9461531,0.0065319452949581525,0.5894914981062118,0.7643312101910829,0.01787650515641716,3.5299024975233233
WIPRO,479.85,2024-03-26 05:30:00,490.95,479.05,486.0,9136673,-0.014884007390679521,0.18349981502034662,20.85623678646934,0.017467886281905282,-8.097243491577327
TECHM,1254.35,2024-03-26 05:30:00,1271.6,1251.0,1262.25,2144358,-0.006573476418643476,0.03136819602039376,37.27022780832679,0.016019868874918946,-3.02253302253303
NTPC,329.1,2024-03-26 05:30:00,330.3,320.1,320.1,11208959,0.013394919168591368,0.3644278606965172,17.131410256410255,0.019475011701296695,0.05959475566149839
HINDUNILVR,2240.0,2024-03-26 05:30:00,2259.15,2232.0,2232.1,3027027,-0.007334204870266592,-0.09271335412531834,-8.206167764701462,0.012073895796063713,-6.313742526738242
APOLLOHOSP,6322.45,2024-03-26 05:30:00,6463.45,6309.5,6398.0,629120,-0.008383130224752566,0.23510680901356884,20.799512280090582,0.014134574705070773,4.175680104883648
M&M,1863.95,2024-03-26 05:30:00,1917.5,1861.1,1878.2,4092744,-0.007903981264636983,0.21240405880057045,74.21938244477852,0.019212772948786868,-0.6335333057509309
GRASIM,2240.05,2024-03-26 05:30:00,2242.1,2201.65,2215.0,731877,0.007420566211688406,0.17044789533085236,21.63060317995234,0.01446511381198158,3.544590312358541
ICICIBANK,1083.7,2024-03-26 05:30:00,1089.15,1076.95,1081.0,13367635,-0.006053379803723669,0.15250451983409552,28.8941556149463,0.012788897388104722,3.630331753554498
ADANIENT,3109.95,2024-03-26 05:30:00,3171.95,3089.1,3100.5,937103,0.000724008108890839,0.3027332704995287,-21.887599481120503,0.028600523792508787,-3.406498783932807
ADANIPORTS,1304.2,2024-03-26 05:30:00,1314.0,1281.0,1281.6,3610644,0.017634207240948996,0.5686793360596605,10.734986118552438,0.026028643454512657,0.5131086142322029
BEL,199.4,2024-03-26 05:30:00,200.5,195.95,197.0,25723863,0.009620253164557058,0.43247126436781547,51.97510822510822,0.023283392059875133,-2.160718621024515
BAJAJFINSV,1593.9,2024-03-26 05:30:00,1619.0,1589.0,1589.0,1616192,0.003999874019716021,0.021043528394351307,-5.039150551666867,0.014117849543856996,2.872430301323562
EICHERMOT,3911.1,2024-03-26 05:30:00,4042.5,3907.1,4001.45,772158,-0.019381205495938247,0.1670048338008001,20.29433051869722,0.01609889840743809,6.044535908395345
COALINDIA,435.95,2024-03-26 05:30:00,440.95,430.9,433.8,9389403,0.009260331056835325,0.49349092154847285,9.595023822128109,0.021411449147905545,-0.8904109589041044
MARUTI,12250.55,2024-03-26 05:30:00,12321.9,12141.2,12285.55,507568,-0.007063715279185034,0.1839826421440236,6.9463508941517675,0.013712493772447978,11.556883576803898
INDUSINDBK,1518.7,2024-03-26 05:30:00,1523.6,1502.2,1512.1,9046136,0.004364790688446529,0.05803260415215106,-37.57153131742706,0.0191111933352513,4.9324324324324325
ASIANPAINT,2814.65,2024-03-26 05:30:00,2844.15,2810.0,2820.0,1372390,-0.00944923455921165,-0.11121461389077458,-27.352336173964154,0.012664679670924878,0.4888983020932581
TATASTEEL,152.4,2024-03-26 05:30:00,153.4,150.5,151.15,52965508,0.0039525691699604515,0.19062499999999938,1.9857142857142864,0.018231639152358904,8.986013986013983
HDFCLIFE,626.9,2024-03-26 05:30:00,642.8,625.5,638.85,13822598,0.004888995752184044,-0.01049640912319505,6.367851622874814,0.014630077258587258,8.283467259360583
DRREDDY,1226.97,2024-03-26 05:30:00,1242.29,1221.21,1238.0,1361275,-0.011018506577250564,0.12324917150337789,4.693965517241383,0.012490100212885843,-4.513878120638861
SUNPHARMA,1598.1,2024-03-26 05:30:00,1614.7,1593.1,1595.05,3649049,-0.0067126608241656616,0.40006132550703155,42.37113402061855,0.011732822937748232,2.566455696202529
KOTAKBANK,1753.7,2024-03-26 05:30:00,1775.4,1750.0,1765.0,5303630,-0.012778653456428812,0.015430937147159263,-7.7291775798847535,0.014215663882255638,5.308168681804777
SHRIRAMFIN,2372.55,2024-03-26 05:30:00,2389.4,2279.95,2281.0,2138717,0.017955978890462188,0.23444938734098364,38.65145581474545,0.02168666460862403,-4.442194776270493
NESTLEIND,2586.1,2024-03-26 05:30:00,2596.5,2532.15,2568.0,970852,0.004935105308152554,0.15889617838961656,-15.673545966228886,0.012516833638236864,1.007241352746325
ONGC,265.5,2024-03-26 05:30:00,267.9,259.3,261.65,10830926,0.008547008547008517,0.43824485373781075,19.223300970873783,0.02224731217568337,0.581613508442781
CIPLA,1472.25,2024-03-26 05:30:00,1481.25,1460.0,1473.0,1635695,-0.006075949367088662,0.2447159283057152,18.68737274941115,0.016332415765760364,0.1974564926372186
BPCL,299.93,2024-03-26 05:30:00,301.9,292.68,293.2,13567050,0.011909581646423861,0.7572650574173894,24.44492816717459,0.022068851102665002,-1.4075286415711985
BRITANNIA,4961.45,2024-03-26 05:30:00,4975.0,4740.7,4748.4,554559,0.019825282631037888,0.10366036770512377,-9.189923206592988,0.013039218369984167,-1.0865624748247769
SBILIFE,1486.4,2024-03-26 05:30:00,1509.45,1457.8,1458.5,1349881,-0.009792818599693387,0.15006383225656839,3.4335062854755156,0.015113428426196436,-4.131254393251971
HINDALCO,558.65,2024-03-26 05:30:00,561.0,545.0,545.65,7198061,0.01989958922866264,0.16397541410563665,6.118795768917823,0.019586836411430934,9.852941176470589
HEROMOTOCO,4671.15,2024-03-26 05:30:00,4724.55,4633.55,4684.0,551123,-0.002743381725021421,0.5489952248308787,15.812105180514793,0.016563238026907092,5.88353998968588
AXISBANK,1040.55,2024-03-26 05:30:00,1044.2,1027.5,1029.0,9656767,0.007016355366302074,-0.00048028432832314394,4.32876712328768,0.015624964929158446,-2.6765799256505534
HDFCBANK,1425.4,2024-03-26 05:30:00,1437.95,1422.15,1427.2,28422145,-0.012094119277818116,-0.05480587513676638,2.3212192262602525,0.01348980040538228,3.421428571428578
BAJAJ-AUTO,8960.55,2024-03-26 05:30:00,9020.0,8851.05,8945.25,534067,0.0017104049635281449,0.7862332924677782,40.053914327917276,0.017609369939821526,14.998742928975483
SBIN,733.3,2024-03-27 05:30:00,745.85,730.2,743.0,30088789,-0.009121005337477173,0.21618708018906907,27.071005917159745,0.017939344821740196,0.046542553191492385
BAJFINANCE,7022.75,2024-03-27 05:30:00,7049.0,6905.0,6945.75,1551275,0.01630222428040118,-0.11858652542798387,-8.900156059397979,0.01591849489773447,11.264253080969018
TITAN,3759.4,2024-03-27 05:30:00,3784.9,3692.8,3699.0,1315714,0.01654859120653307,0.17619084865076307,-10.309026836541072,0.014135893038630176,4.73278236914601
ITC,428.0,2024-03-27 05:30:00,428.9,426.45,427.0,12227545,0.0008184262831756328,-0.026719727117679448,2.405609492988129,0.011943702458319614,4.75666422108096
TCS,3840.9,2024-03-27 05:30:00,3895.0,3829.4,3888.5,1968575,-0.009439071566731072,0.0930745478606092,11.994722955145129,0.013161771587106071,-5.621834826645881
LT,3706.4,2024-03-27 05:30:00,3727.2,3670.1,3683.0,2387693,0.009890738671970878,0.20601968600016285,1.8513284341435838,0.01696390415004649,7.489326460382963
TATACONSUM,1077.66,2024-03-27 05:30:00,1103.29,1070.79,1101.66,1938849,-0.019319495126900788,0.25134695773339444,-12.515503230225283,0.0148047736681353,-8.953768016010494
